Date,Description,Deposits,Withdrawls,Balance
23-Oct-2020,Bill,00.00,04.98,34.82
23-Oct-2020,Transfer,31.91,00.00,66.73
23-Oct-2020,IMPS,326.07,00.00,392.80
23-Oct-2020,RTGS,00.00,196.40,196.40
23-Oct-2020,IMPS,00.00,19.64,176.76
23-Oct-2020,Tax,"1,537,846.00",00.00,"1,538,022.76"
23-Oct-2020,IMPS,"3,897.72",00.00,"1,541,920.48"
23-Oct-2020,Commission,"338,840.00",00.00,"1,880,760.48"
23-Oct-2020,Miscellaneous,00.00,"376,152.10","1,504,608.38"
23-Oct-2020,Debit Card,"2,325.90",00.00,"1,506,934.28"
23-Oct-2020,Cheque,445.40,00.00,"1,507,379.68"
23-Oct-2020,Tax,"3,149.00",00.00,"1,510,528.68"
23-Oct-2020,Reversal,612.43,00.00,"1,511,141.11"
23-Oct-2020,Tax,00.62,00.00,"1,511,141.73"
23-Oct-2020,Cheque,00.00,"251,856.96","1,259,284.77"
23-Oct-2020,Purchase,"92,517.70",00.00,"1,351,802.47"
23-Oct-2020,IMPS,00.00,"135,180.25","1,216,622.22"
23-Oct-2020,Purchase,02.00,00.00,"1,216,624.22"
23-Oct-2020,Interest,19.90,00.00,"1,216,644.12"
23-Oct-2020,RTGS,"32,177.60",00.00,"1,248,821.72"
23-Oct-2020,Transfer,00.00,"416,273.91","832,547.81"
23-Oct-2020,Miscellaneous,00.00,"118,935.40","713,612.41"
23-Oct-2020,IMPS,00.00,"101,944.63","611,667.78"
23-Oct-2020,Cash,00.00,"61,166.78","550,501.00"
23-Oct-2020,NEFT,00.00,"68,812.63","481,688.38"
23-Oct-2020,Reversal,00.00,"60,211.05","421,477.33"
23-Oct-2020,Reversal,00.00,"84,295.47","337,181.86"
23-Oct-2020,Interest,00.00,"168,590.93","168,590.93"
23-Oct-2020,Miscellaneous,00.00,"33,718.19","134,872.74"
23-Oct-2020,Bill,"64,499.00",00.00,"199,371.74"
23-Oct-2020,ATM,34.16,00.00,"199,405.90"
23-Oct-2020,Reversal,442.00,00.00,"199,847.90"
23-Oct-2020,Bill,"20,252.14",00.00,"220,100.04"
24-Oct-2020,Transfer,65.60,00.00,"220,165.64"
24-Oct-2020,Transfer,00.00,"27,520.71","192,644.94"
24-Oct-2020,Bill,00.00,"19,264.49","173,380.45"
24-Oct-2020,ATM,161.00,00.00,"173,541.45"
24-Oct-2020,ATM,335.63,00.00,"173,877.08"
24-Oct-2020,Miscellaneous,00.00,"86,938.54","86,938.54"
24-Oct-2020,Interest,03.20,00.00,"86,941.74"
24-Oct-2020,Cash,297.50,00.00,"87,239.24"
24-Oct-2020,Transfer,04.84,00.00,"87,244.08"
24-Oct-2020,Debit Card,00.00,"12,463.44","74,780.64"
24-Oct-2020,Purchase,00.00,"74,780.64",00.00
24-Oct-2020,Cash,"2,826.70",00.00,"2,826.70"
24-Oct-2020,RTGS,00.00,"2,826.70",00.00
24-Oct-2020,Miscellaneous,"46,882.00",00.00,"46,882.00"
24-Oct-2020,Debit Card,"2,095,750.00",00.00,"2,142,632.00"
24-Oct-2020,Transfer,"1,869,013.00",00.00,"4,011,645.00"
24-Oct-2020,IMPS,00.00,"1,002,911.25","3,008,733.75"
24-Oct-2020,NEFT,00.00,"752,183.44","2,256,550.31"
24-Oct-2020,ATM,00.00,"250,727.81","2,005,822.50"
24-Oct-2020,Purchase,00.00,"668,607.50","1,337,215.00"
24-Oct-2020,Cash,"2,024,058.00",00.00,"3,361,273.00"
24-Oct-2020,Cheque,"260,354.72",00.00,"3,621,627.72"
24-Oct-2020,NEFT,"107,091.00",00.00,"3,728,718.72"
24-Oct-2020,Transfer,04.00,00.00,"3,728,722.72"
24-Oct-2020,Cash,00.00,"372,872.27","3,355,850.45"
24-Oct-2020,Reversal,00.00,"3,355,850.45",00.00
24-Oct-2020,RTGS,"853,014.50",00.00,"853,014.50"
24-Oct-2020,Commission,"3,965.37",00.00,"856,979.87"
24-Oct-2020,ATM,00.00,"85,697.99","771,281.88"
24-Oct-2020,IMPS,"1,038,747.80",00.00,"1,810,029.68"
24-Oct-2020,Interest,00.00,"258,575.67","1,551,454.01"
24-Oct-2020,Debit Card,"27,826.50",00.00,"1,579,280.51"
24-Oct-2020,NEFT,02.40,00.00,"1,579,282.91"
24-Oct-2020,Bill,00.00,"394,820.73","1,184,462.18"
24-Oct-2020,Bill,00.00,"197,410.36","987,051.82"
24-Oct-2020,Bill,00.00,"493,525.91","493,525.91"
24-Oct-2020,IMPS,08.00,00.00,"493,533.91"
24-Oct-2020,Miscellaneous,00.00,"54,837.10","438,696.81"
24-Oct-2020,IMPS,415.89,00.00,"439,112.70"
25-Oct-2020,Purchase,00.00,"146,370.90","292,741.80"
25-Oct-2020,Miscellaneous,00.00,"32,526.87","260,214.93"
25-Oct-2020,NEFT,"334,484.80",00.00,"594,699.73"
25-Oct-2020,Reversal,00.00,"59,469.97","535,229.76"
26-Oct-2020,Tax,03.00,00.00,"535,232.76"
26-Oct-2020,Bill,00.00,"267,616.38","267,616.38"
26-Oct-2020,RTGS,39.03,00.00,"267,655.41"
26-Oct-2020,Cheque,00.00,"44,609.24","223,046.18"
26-Oct-2020,Purchase,00.00,"37,174.36","185,871.82"
26-Oct-2020,Interest,00.00,"46,467.96","139,403.86"
26-Oct-2020,Cheque,00.00,"27,880.77","111,523.09"
26-Oct-2020,Debit Card,"27,700.38",00.00,"139,223.47"
26-Oct-2020,Transfer,321.00,00.00,"139,544.47"
26-Oct-2020,Reversal,338.00,00.00,"139,882.47"
26-Oct-2020,Bill,"777,517.75",00.00,"917,400.22"
26-Oct-2020,NEFT,00.00,"183,480.04","733,920.18"
27-Oct-2020,Interest,00.00,"183,480.05","550,440.14"
27-Oct-2020,IMPS,07.00,00.00,"550,447.14"
27-Oct-2020,IMPS,00.00,"78,635.31","471,811.83"
27-Oct-2020,Debit Card,"145,485.80",00.00,"617,297.63"
27-Oct-2020,Interest,00.00,"617,297.63",00.00
27-Oct-2020,RTGS,54.60,00.00,54.60
27-Oct-2020,RTGS,01.00,00.00,55.60
27-Oct-2020,Cash,"1,234,058.00",00.00,"1,234,113.60"
27-Oct-2020,Reversal,00.00,"617,056.80","617,056.80"
27-Oct-2020,Purchase,00.00,"77,132.10","539,924.70"
27-Oct-2020,Commission,00.00,"179,974.90","359,949.80"
27-Oct-2020,Debit Card,"2,787.00",00.00,"362,736.80"
27-Oct-2020,IMPS,00.00,"36,273.68","326,463.12"
27-Oct-2020,Reversal,00.00,"65,292.62","261,170.50"
27-Oct-2020,ATM,"11,991.00",00.00,"273,161.50"
27-Oct-2020,IMPS,00.00,"136,580.75","136,580.75"
27-Oct-2020,Cheque,"8,575.49",00.00,"145,156.24"
27-Oct-2020,Purchase,00.00,"24,192.71","120,963.53"
27-Oct-2020,ATM,01.10,00.00,"120,964.63"
27-Oct-2020,Purchase,316.30,00.00,"121,280.93"
27-Oct-2020,RTGS,08.00,00.00,"121,288.93"
27-Oct-2020,Interest,44.80,00.00,"121,333.73"
27-Oct-2020,Cash,00.00,"17,333.39","104,000.34"
27-Oct-2020,Debit Card,42.00,00.00,"104,042.34"
27-Oct-2020,Tax,00.00,"13,005.29","91,037.05"
27-Oct-2020,Bill,00.00,"9,103.71","81,933.34"
27-Oct-2020,Reversal,"10,746.00",00.00,"92,679.34"
27-Oct-2020,Transfer,"27,877.80",00.00,"120,557.14"
27-Oct-2020,Debit Card,00.00,"120,557.14",00.00
27-Oct-2020,Debit Card,"17,952.70",00.00,"17,952.70"
27-Oct-2020,Commission,257.64,00.00,"18,210.34"
27-Oct-2020,Transfer,"1,678,667.50",00.00,"1,696,877.84"
27-Oct-2020,NEFT,118.00,00.00,"1,696,995.84"
27-Oct-2020,IMPS,00.00,"848,497.92","848,497.92"
27-Oct-2020,Transfer,00.00,"424,248.96","424,248.96"
27-Oct-2020,Cash,182.50,00.00,"424,431.46"
27-Oct-2020,Purchase,"1,305.97",00.00,"425,737.43"
27-Oct-2020,ATM,00.00,"85,147.49","340,589.94"
27-Oct-2020,Cash,00.00,"48,655.71","291,934.23"
27-Oct-2020,Purchase,"149,756.19",00.00,"441,690.42"
27-Oct-2020,Bill,26.00,00.00,"441,716.42"
27-Oct-2020,Bill,"588,683.00",00.00,"1,030,399.42"
27-Oct-2020,IMPS,118.09,00.00,"1,030,517.51"
27-Oct-2020,Transfer,"419,484.50",00.00,"1,450,002.01"
27-Oct-2020,Debit Card,00.00,"725,001.01","725,001.00"
27-Oct-2020,Purchase,06.00,00.00,"725,007.00"
27-Oct-2020,RTGS,00.00,"181,251.75","543,755.25"
27-Oct-2020,Purchase,00.00,"181,251.75","362,503.50"
27-Oct-2020,Commission,00.00,"90,625.88","271,877.62"
27-Oct-2020,Bill,00.00,"27,187.76","244,689.86"
27-Oct-2020,Commission,"1,407.00",00.00,"246,096.86"
27-Oct-2020,Debit Card,00.00,"82,032.29","164,064.57"
27-Oct-2020,Purchase,00.00,"82,032.29","82,032.28"
27-Oct-2020,Interest,00.00,"13,672.05","68,360.23"
27-Oct-2020,Purchase,00.00,"6,836.02","61,524.21"
27-Oct-2020,Transfer,00.00,"30,762.11","30,762.10"
27-Oct-2020,Debit Card,01.54,00.00,"30,763.64"
27-Oct-2020,Purchase,00.00,"30,763.64",00.00
27-Oct-2020,Cash,296.90,00.00,296.90
27-Oct-2020,Purchase,"1,199,560.50",00.00,"1,199,857.40"
27-Oct-2020,Commission,00.00,"299,964.35","899,893.05"
27-Oct-2020,Reversal,03.00,00.00,"899,896.05"
27-Oct-2020,IMPS,09.00,00.00,"899,905.05"
27-Oct-2020,NEFT,00.00,"299,968.35","599,936.70"
27-Oct-2020,NEFT,00.00,"99,989.45","499,947.25"
27-Oct-2020,Debit Card,00.00,"99,989.45","399,957.80"
27-Oct-2020,Tax,"8,643.00",00.00,"408,600.80"
27-Oct-2020,Cheque,00.00,"68,100.13","340,500.67"
27-Oct-2020,Transfer,00.00,"48,642.95","291,857.72"
27-Oct-2020,Debit Card,"1,610,488.00",00.00,"1,902,345.72"
27-Oct-2020,Reversal,00.00,"190,234.57","1,712,111.15"
27-Oct-2020,Reversal,00.00,"428,027.79","1,284,083.36"
27-Oct-2020,Transfer,00.00,"428,027.79","856,055.57"
27-Oct-2020,ATM,"19,205.55",00.00,"875,261.12"
27-Oct-2020,Debit Card,00.00,"87,526.11","787,735.01"
27-Oct-2020,Miscellaneous,00.00,"87,526.11","700,208.90"
27-Oct-2020,Interest,"1,268,972.00",00.00,"1,969,180.90"
27-Oct-2020,Transfer,"1,512,814.00",00.00,"3,481,994.90"
27-Oct-2020,RTGS,00.00,"580,332.48","2,901,662.42"
27-Oct-2020,Bill,05.00,00.00,"2,901,667.42"
27-Oct-2020,Cash,"4,892.20",00.00,"2,906,559.62"
27-Oct-2020,Reversal,00.00,"290,655.96","2,615,903.66"
27-Oct-2020,Tax,"1,092,828.80",00.00,"3,708,732.46"
27-Oct-2020,Bill,00.00,"1,854,366.23","1,854,366.23"
27-Oct-2020,Bill,06.50,00.00,"1,854,372.73"
27-Oct-2020,NEFT,00.00,"463,593.18","1,390,779.55"
27-Oct-2020,Bill,19.67,00.00,"1,390,799.22"
27-Oct-2020,Purchase,00.00,"154,533.25","1,236,265.97"
27-Oct-2020,Interest,00.00,"176,609.42","1,059,656.55"
27-Oct-2020,RTGS,138.70,00.00,"1,059,795.25"
27-Oct-2020,Purchase,64.00,00.00,"1,059,859.25"
27-Oct-2020,Bill,00.00,"132,482.41","927,376.84"
27-Oct-2020,Bill,"4,724.90",00.00,"932,101.74"
27-Oct-2020,Reversal,"47,547.25",00.00,"979,648.99"
27-Oct-2020,Transfer,"8,590.72",00.00,"988,239.71"
27-Oct-2020,Reversal,220.00,00.00,"988,459.71"
27-Oct-2020,Tax,"3,495.40",00.00,"991,955.11"
27-Oct-2020,Bill,"2,777.01",00.00,"994,732.12"
27-Oct-2020,Transfer,00.00,"124,341.52","870,390.60"
28-Oct-2020,Miscellaneous,"1,928,566.50",00.00,"2,798,957.10"
28-Oct-2020,Reversal,00.00,"349,869.64","2,449,087.46"
28-Oct-2020,Transfer,00.00,"306,135.93","2,142,951.53"
28-Oct-2020,Tax,"20,759.90",00.00,"2,163,711.43"
29-Oct-2020,ATM,"17,306.00",00.00,"2,181,017.43"
29-Oct-2020,Miscellaneous,00.00,"436,203.49","1,744,813.94"
29-Oct-2020,Cheque,"114,151.00",00.00,"1,858,964.94"
29-Oct-2020,Interest,"64,053.84",00.00,"1,923,018.78"
29-Oct-2020,Interest,"1,071.65",00.00,"1,924,090.43"
29-Oct-2020,Miscellaneous,00.00,"1,924,090.43",00.00
29-Oct-2020,Debit Card,"172,102.00",00.00,"172,102.00"
29-Oct-2020,Miscellaneous,"10,120.00",00.00,"182,222.00"
29-Oct-2020,Cash,00.00,"45,555.50","136,666.50"
29-Oct-2020,Tax,"1,144,487.00",00.00,"1,281,153.50"
29-Oct-2020,Debit Card,44.00,00.00,"1,281,197.50"
29-Oct-2020,Tax,03.38,00.00,"1,281,200.88"
29-Oct-2020,RTGS,327.98,00.00,"1,281,528.86"
29-Oct-2020,Cash,"18,866.00",00.00,"1,300,394.86"
29-Oct-2020,Debit Card,00.00,"433,464.95","866,929.91"
29-Oct-2020,IMPS,"1,065,096.00",00.00,"1,932,025.91"
29-Oct-2020,Cash,"1,279.62",00.00,"1,933,305.53"
29-Oct-2020,ATM,00.00,"241,663.19","1,691,642.34"
29-Oct-2020,Transfer,"888,103.00",00.00,"2,579,745.34"
29-Oct-2020,Reversal,"10,394.90",00.00,"2,590,140.24"
29-Oct-2020,Commission,00.00,"1,295,070.12","1,295,070.12"
29-Oct-2020,IMPS,00.00,"323,767.53","971,302.59"
29-Oct-2020,Commission,"3,142.30",00.00,"974,444.89"
29-Oct-2020,RTGS,07.40,00.00,"974,452.29"
30-Oct-2020,RTGS,"440,659.50",00.00,"1,415,111.79"
30-Oct-2020,Transfer,"2,295.00",00.00,"1,417,406.79"
30-Oct-2020,IMPS,"128,443.62",00.00,"1,545,850.41"
30-Oct-2020,Commission,"531,712.80",00.00,"2,077,563.21"
30-Oct-2020,Bill,92.74,00.00,"2,077,655.95"
30-Oct-2020,Commission,00.00,"519,413.99","1,558,241.96"
30-Oct-2020,Purchase,942.00,00.00,"1,559,183.96"
30-Oct-2020,Purchase,00.00,"259,863.99","1,299,319.97"
30-Oct-2020,NEFT,00.00,00.00,"1,299,319.97"
30-Oct-2020,Cheque,00.00,"162,415.00","1,136,904.97"
30-Oct-2020,Transfer,00.00,"189,484.16","947,420.81"
30-Oct-2020,Transfer,06.40,00.00,"947,427.21"
31-Oct-2020,Cheque,02.43,00.00,"947,429.64"
31-Oct-2020,Cash,00.00,"473,714.82","473,714.82"
31-Oct-2020,Tax,00.00,"78,952.47","394,762.35"
31-Oct-2020,Tax,"16,044.00",00.00,"410,806.35"
31-Oct-2020,Purchase,00.00,"41,080.64","369,725.72"
31-Oct-2020,IMPS,15.60,00.00,"369,741.32"
31-Oct-2020,Cheque,"488,137.00",00.00,"857,878.32"
31-Oct-2020,RTGS,"208,929.60",00.00,"1,066,807.92"
31-Oct-2020,Tax,"1,576.99",00.00,"1,068,384.91"
31-Oct-2020,Interest,00.00,"356,128.30","712,256.61"
01-Nov-2020,Transfer,00.00,"71,225.66","641,030.95"
01-Nov-2020,RTGS,18.00,00.00,"641,048.95"
01-Nov-2020,IMPS,28.00,00.00,"641,076.95"
01-Nov-2020,ATM,00.00,"160,269.24","480,807.71"
01-Nov-2020,Miscellaneous,"1,003.00",00.00,"481,810.71"
02-Nov-2020,NEFT,00.00,"120,452.68","361,358.03"
02-Nov-2020,Transfer,00.00,"60,226.34","301,131.69"
02-Nov-2020,Interest,292.00,00.00,"301,423.69"
02-Nov-2020,Purchase,00.00,"33,491.52","267,932.17"
02-Nov-2020,Bill,"152,532.72",00.00,"420,464.89"
02-Nov-2020,Miscellaneous,02.39,00.00,"420,467.28"
02-Nov-2020,ATM,06.00,00.00,"420,473.28"
02-Nov-2020,ATM,"172,598.62",00.00,"593,071.90"
02-Nov-2020,Commission,00.00,"84,724.56","508,347.34"
02-Nov-2020,Miscellaneous,00.00,"508,347.34",00.00
02-Nov-2020,Tax,02.00,00.00,02.00
02-Nov-2020,RTGS,00.00,00.22,01.78
02-Nov-2020,ATM,00.00,00.45,01.34
02-Nov-2020,Reversal,"1,938.60",00.00,"1,939.94"
02-Nov-2020,Debit Card,"1,857,073.20",00.00,"1,859,013.14"
02-Nov-2020,Tax,"3,137.46",00.00,"1,862,150.60"
02-Nov-2020,Interest,00.00,"372,430.12","1,489,720.48"
02-Nov-2020,Commission,"1,439,740.50",00.00,"2,929,460.98"
02-Nov-2020,Miscellaneous,"187,030.50",00.00,"3,116,491.48"
02-Nov-2020,NEFT,"3,958.98",00.00,"3,120,450.46"
02-Nov-2020,Cash,"1,678,385.75",00.00,"4,798,836.21"
02-Nov-2020,Miscellaneous,01.55,00.00,"4,798,837.76"
02-Nov-2020,ATM,08.00,00.00,"4,798,845.76"
02-Nov-2020,Purchase,00.00,"2,399,422.88","2,399,422.88"
02-Nov-2020,Reversal,00.00,"599,855.72","1,799,567.16"
02-Nov-2020,Reversal,00.00,"899,783.58","899,783.58"
02-Nov-2020,NEFT,00.00,"149,963.93","749,819.65"
02-Nov-2020,Interest,02.19,00.00,"749,821.84"
02-Nov-2020,Commission,00.00,"187,455.46","562,366.38"
02-Nov-2020,Debit Card,00.00,"56,236.64","506,129.74"
02-Nov-2020,Bill,00.00,"168,709.91","337,419.83"
02-Nov-2020,Cheque,03.90,00.00,"337,423.73"
02-Nov-2020,Cash,"22,908.00",00.00,"360,331.73"
02-Nov-2020,Reversal,00.00,"51,475.96","308,855.77"
02-Nov-2020,Bill,"1,380,608.00",00.00,"1,689,463.77"
02-Nov-2020,Interest,116.10,00.00,"1,689,579.87"
02-Nov-2020,Debit Card,00.00,"211,197.48","1,478,382.39"
02-Nov-2020,Reversal,00.00,"295,676.48","1,182,705.91"
02-Nov-2020,Reversal,00.00,"394,235.30","788,470.61"
02-Nov-2020,Reversal,00.00,"78,847.06","709,623.55"
02-Nov-2020,Interest,00.00,"101,374.79","608,248.76"
02-Nov-2020,Tax,212.00,00.00,"608,460.76"
02-Nov-2020,Debit Card,00.00,"304,230.38","304,230.38"
02-Nov-2020,Bill,31.55,00.00,"304,261.93"
02-Nov-2020,Cash,"28,909.06",00.00,"333,170.99"
02-Nov-2020,Bill,"22,658.00",00.00,"355,828.99"
02-Nov-2020,Transfer,00.00,"50,832.71","304,996.28"
02-Nov-2020,Reversal,"24,483.00",00.00,"329,479.28"
02-Nov-2020,Purchase,00.00,"41,184.91","288,294.37"
02-Nov-2020,Purchase,"5,249.00",00.00,"293,543.37"
02-Nov-2020,IMPS,00.00,"58,708.67","234,834.70"
02-Nov-2020,Commission,"32,451.00",00.00,"267,285.70"
02-Nov-2020,Reversal,507.33,00.00,"267,793.03"
02-Nov-2020,ATM,"1,895,344.00",00.00,"2,163,137.03"
02-Nov-2020,Miscellaneous,279.30,00.00,"2,163,416.33"
02-Nov-2020,Debit Card,00.00,"432,683.27","1,730,733.06"
02-Nov-2020,Bill,00.00,"173,073.31","1,557,659.75"
02-Nov-2020,Commission,"2,903.30",00.00,"1,560,563.05"
02-Nov-2020,Reversal,00.00,"520,187.68","1,040,375.37"
03-Nov-2020,Transfer,00.00,"115,597.26","924,778.11"
03-Nov-2020,Cheque,32.89,00.00,"924,811.00"
03-Nov-2020,Bill,"1,185,094.00",00.00,"2,109,905.00"
03-Nov-2020,Cheque,00.00,"1,054,952.50","1,054,952.50"
03-Nov-2020,Cheque,00.00,"117,216.94","937,735.56"
03-Nov-2020,Cheque,"8,412.00",00.00,"946,147.56"
03-Nov-2020,ATM,"5,422.00",00.00,"951,569.56"
03-Nov-2020,Tax,21.06,00.00,"951,590.62"
03-Nov-2020,ATM,"157,479.20",00.00,"1,109,069.82"
03-Nov-2020,Interest,616.00,00.00,"1,109,685.82"
03-Nov-2020,Debit Card,"851,291.50",00.00,"1,960,977.32"
03-Nov-2020,Reversal,"4,020.12",00.00,"1,964,997.44"
03-Nov-2020,Debit Card,33.09,00.00,"1,965,030.53"
03-Nov-2020,RTGS,"32,045.10",00.00,"1,997,075.63"
04-Nov-2020,Purchase,00.00,"221,897.29","1,775,178.34"
04-Nov-2020,Transfer,"1,810,302.20",00.00,"3,585,480.54"
04-Nov-2020,Tax,"209,638.00",00.00,"3,795,118.54"
04-Nov-2020,Reversal,"1,782,363.75",00.00,"5,577,482.29"
04-Nov-2020,Cash,208.20,00.00,"5,577,690.49"
04-Nov-2020,IMPS,06.50,00.00,"5,577,696.99"
04-Nov-2020,IMPS,00.00,"1,859,232.33","3,718,464.66"
04-Nov-2020,NEFT,00.00,"464,808.08","3,253,656.58"
04-Nov-2020,Debit Card,30.00,00.00,"3,253,686.58"
04-Nov-2020,NEFT,992.90,00.00,"3,254,679.48"
04-Nov-2020,Miscellaneous,"842,662.00",00.00,"4,097,341.48"
04-Nov-2020,Commission,"3,323.19",00.00,"4,100,664.67"
04-Nov-2020,Debit Card,"3,268.51",00.00,"4,103,933.18"
04-Nov-2020,IMPS,00.00,"586,276.17","3,517,657.01"
04-Nov-2020,Interest,"15,946.10",00.00,"3,533,603.11"
04-Nov-2020,Cash,00.00,"1,177,867.70","2,355,735.41"
04-Nov-2020,NEFT,"206,624.31",00.00,"2,562,359.72"
04-Nov-2020,ATM,00.80,00.00,"2,562,360.52"
04-Nov-2020,Bill,00.00,"427,060.09","2,135,300.43"
04-Nov-2020,Transfer,00.00,"427,060.09","1,708,240.34"
04-Nov-2020,Cash,00.00,"1,708,240.34",00.00
04-Nov-2020,IMPS,"197,989.70",00.00,"197,989.70"
04-Nov-2020,Tax,00.00,"65,996.57","131,993.13"
04-Nov-2020,Cheque,00.00,"16,499.14","115,493.99"
04-Nov-2020,Tax,60.00,00.00,"115,553.99"
04-Nov-2020,Interest,00.00,"28,888.50","86,665.49"
04-Nov-2020,Tax,00.00,"10,833.19","75,832.30"
04-Nov-2020,ATM,00.00,"12,638.72","63,193.58"
04-Nov-2020,RTGS,472.90,00.00,"63,666.48"
04-Nov-2020,Miscellaneous,00.00,"9,095.21","54,571.27"
04-Nov-2020,Commission,00.00,"6,063.47","48,507.80"
04-Nov-2020,Bill,27.00,00.00,"48,534.80"
04-Nov-2020,IMPS,"1,067.00",00.00,"49,601.80"
04-Nov-2020,Transfer,04.31,00.00,"49,606.11"
04-Nov-2020,RTGS,00.00,"8,267.69","41,338.43"
04-Nov-2020,RTGS,00.00,"41,338.43",00.00
05-Nov-2020,Reversal,23.60,00.00,23.60
05-Nov-2020,Commission,"2,331.89",00.00,"2,355.49"
05-Nov-2020,Reversal,00.00,"2,355.49",00.00
05-Nov-2020,Bill,"3,731.10",00.00,"3,731.10"
05-Nov-2020,NEFT,00.00,932.78,"2,798.32"
05-Nov-2020,Purchase,00.00,399.76,"2,398.56"
05-Nov-2020,Cash,61.00,00.00,"2,459.56"
05-Nov-2020,Transfer,00.00,"2,459.56",00.00
05-Nov-2020,RTGS,"1,314,399.50",00.00,"1,314,399.50"
05-Nov-2020,ATM,00.00,00.00,"1,314,399.50"
05-Nov-2020,Cheque,"2,593.10",00.00,"1,316,992.60"
05-Nov-2020,Cheque,00.00,"1,316,992.60",00.00
05-Nov-2020,Transfer,01.17,00.00,01.17
06-Nov-2020,Cheque,06.79,00.00,07.96
06-Nov-2020,ATM,00.00,07.96,00.00
07-Nov-2020,IMPS,00.17,00.00,00.17
07-Nov-2020,NEFT,11.30,00.00,11.47
07-Nov-2020,NEFT,436.80,00.00,448.27
07-Nov-2020,Interest,00.00,149.42,298.85
07-Nov-2020,Transfer,00.00,33.21,265.64
07-Nov-2020,ATM,05.00,00.00,270.64
07-Nov-2020,Cash,00.00,54.13,216.51
07-Nov-2020,Reversal,"101,341.20",00.00,"101,557.71"
07-Nov-2020,NEFT,"193,632.70",00.00,"295,190.41"
07-Nov-2020,Purchase,48.10,00.00,"295,238.51"
07-Nov-2020,Interest,00.00,"29,523.85","265,714.66"
07-Nov-2020,Purchase,07.00,00.00,"265,721.66"
07-Nov-2020,Miscellaneous,05.60,00.00,"265,727.26"
07-Nov-2020,Tax,00.00,"88,575.75","177,151.51"
07-Nov-2020,Reversal,00.00,"29,525.25","147,626.26"
07-Nov-2020,Tax,263.10,00.00,"147,889.36"
07-Nov-2020,Commission,07.20,00.00,"147,896.56"
07-Nov-2020,Reversal,00.00,"36,974.14","110,922.42"
07-Nov-2020,IMPS,00.00,"55,461.21","55,461.21"
07-Nov-2020,ATM,00.00,"5,546.12","49,915.09"
07-Nov-2020,IMPS,00.00,"24,957.55","24,957.54"
07-Nov-2020,Interest,00.00,"3,565.36","21,392.18"
07-Nov-2020,Reversal,00.00,"3,056.03","18,336.15"
07-Nov-2020,Transfer,00.00,"4,584.04","13,752.11"
07-Nov-2020,Debit Card,00.00,"3,438.03","10,314.08"
07-Nov-2020,Transfer,00.00,"5,157.04","5,157.04"
07-Nov-2020,Debit Card,04.10,00.00,"5,161.14"
07-Nov-2020,Reversal,00.00,516.11,"4,645.03"
07-Nov-2020,NEFT,00.00,"4,645.03",00.00
07-Nov-2020,Interest,"1,115,570.50",00.00,"1,115,570.50"
07-Nov-2020,Debit Card,00.00,"371,856.83","743,713.67"
07-Nov-2020,Tax,00.00,"371,856.84","371,856.84"
07-Nov-2020,Reversal,00.00,"41,317.43","330,539.41"
07-Nov-2020,Transfer,00.00,"47,219.92","283,319.49"
07-Nov-2020,Purchase,00.00,"141,659.75","141,659.74"
08-Nov-2020,Transfer,"166,918.90",00.00,"308,578.64"
08-Nov-2020,Interest,00.00,"77,144.66","231,433.98"
08-Nov-2020,IMPS,"233,608.50",00.00,"465,042.48"
08-Nov-2020,Purchase,00.00,"116,260.62","348,781.86"
08-Nov-2020,Bill,00.00,"116,260.62","232,521.24"
08-Nov-2020,Interest,"870,429.75",00.00,"1,102,950.99"
09-Nov-2020,ATM,327.00,00.00,"1,103,277.99"
09-Nov-2020,Cheque,00.00,"137,909.75","965,368.24"
09-Nov-2020,Cheque,01.00,00.00,"965,369.24"
09-Nov-2020,ATM,00.00,"160,894.87","804,474.37"
09-Nov-2020,RTGS,"23,591.00",00.00,"828,065.37"
09-Nov-2020,Cash,02.40,00.00,"828,067.77"
09-Nov-2020,Cheque,"110,391.00",00.00,"938,458.77"
09-Nov-2020,Interest,00.00,"93,845.88","844,612.89"
09-Nov-2020,Cheque,00.00,"844,612.89",00.00
10-Nov-2020,Purchase,"244,549.00",00.00,"244,549.00"
10-Nov-2020,Transfer,00.00,"34,935.57","209,613.43"
10-Nov-2020,NEFT,12.00,00.00,"209,625.43"
10-Nov-2020,NEFT,00.00,"20,962.54","188,662.89"
10-Nov-2020,Cheque,00.00,"23,582.86","165,080.03"
10-Nov-2020,RTGS,"15,152.72",00.00,"180,232.75"
10-Nov-2020,Cheque,00.00,"30,038.79","150,193.96"
10-Nov-2020,RTGS,"23,073.94",00.00,"173,267.90"
10-Nov-2020,Cheque,00.00,"21,658.49","151,609.41"
10-Nov-2020,Reversal,00.00,"18,951.18","132,658.23"
10-Nov-2020,Commission,00.00,"13,265.82","119,392.41"
10-Nov-2020,NEFT,44.60,00.00,"119,437.01"
10-Nov-2020,ATM,00.00,"119,437.01",00.00
10-Nov-2020,Tax,"1,238,308.00",00.00,"1,238,308.00"
10-Nov-2020,IMPS,00.00,"154,788.50","1,083,519.50"
10-Nov-2020,Cash,00.00,"361,173.17","722,346.33"
10-Nov-2020,Miscellaneous,00.00,"120,391.06","601,955.27"
10-Nov-2020,Cheque,"58,178.00",00.00,"660,133.27"
10-Nov-2020,Transfer,00.00,"660,133.27",00.00
